decimalLatitude,decimalLongitude,Year,August,July,June,May,April,March,SeptBefore,AugustBefore,JulyBefore,JuneBefore,T_August,T_July,T_June,T_May,T_April,T_March,T_SeptBefore,T_AugustBefore,T_JulyBefore,T_JuneBefore
51.4029,-0.1667,1948,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,MONTH_1948-05-16,MONTH_1948-04-16,MONTH_1948-03-16,MONTH_1947-09-16,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,15.623480107926301,15.997792207488244,14.349731984221359,11.847396570282113,9.638858080667188,8.302455655469277,15.780994856090365,19.29316598348621,17.934062384563415,16.208686465433942
51.3729,0.4526,1923,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,MONTH_1923-05-16,MONTH_1923-04-16,MONTH_1923-03-16,MONTH_1922-09-16,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,16.0435839952114,18.176603209153186,12.267684151796542,9.968567125587636,7.906641172874924,6.57106926961792,12.219358225292059,14.118127293635261,14.227122048401764,14.428808582038643
51.5864,0.6049,1920,MONTH_1920-08-16,MONTH_1920-07-16,MONTH_1920-06-16,MONTH_1920-05-16,MONTH_1920-04-16,MONTH_1920-03-16,MONTH_1919-09-16,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,14.352496922761214,15.523682057562043,15.241743502591286,12.885768747454453,9.275695902783951,7.861760843684522,14.294195244255825,17.47611318823686,14.292133190641014,14.783956163844957
50.7446,0.2044,1947,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,MONTH_1947-05-16,MONTH_1947-04-16,MONTH_1947-03-16,MONTH_1946-09-16,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,19.101255316022062,17.107361846174744,15.507824502899679,13.109900056059603,8.463911361243694,4.37564852314404,14.27090792223725,14.81736877360239,15.898943843830693,13.017052119652945
51.2393,0.7207,1937,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,MONTH_1937-05-16,MONTH_1937-04-16,MONTH_1937-03-16,MONTH_1936-09-16,MONTH_1936-08-16,MONTH_1936-07-16,MONTH_1936-06-16,17.736077802905378,16.758286240594508,14.75715173934955,12.462921977025923,9.102133366672405,4.2313066103971435,14.898669789275996,16.506719474124306,15.830219586218327,15.48052120839883
51.255,-0.3086,1900,MONTH_1900-08-16,MONTH_1900-07-16,MONTH_1900-06-16,MONTH_1900-05-16,MONTH_1900-04-16,MONTH_1900-03-16,MONTH_1899-09-16,MONTH_1899-08-16,MONTH_1899-07-16,MONTH_1899-06-16,15.956968425956847,18.838431813142478,14.970993010014837,10.867480063221368,8.453022608658722,4.080869256923847,14.47040899877559,18.943510232556555,18.71256669856864,15.820348280487533
51.4029,-0.1667,1953,MONTH_1953-08-16,MONTH_1953-07-16,MONTH_1953-06-16,MONTH_1953-05-16,MONTH_1953-04-16,MONTH_1953-03-16,MONTH_1952-09-16,MONTH_1952-08-16,MONTH_1952-07-16,MONTH_1952-06-16,16.7857488853649,15.802365711571271,14.441545228515947,12.915132108826814,8.101505977729337,5.493245483242932,11.441267183015642,16.878427610839967,17.437120127560107,15.302055941520559
51.1338,-2.8451,1923,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,MONTH_1923-05-16,MONTH_1923-04-16,MONTH_1923-03-16,MONTH_1922-09-16,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,16.134445758276897,17.855336989676005,13.685522434251748,10.379819792033596,8.466475119517568,7.3365513481584745,13.21601978648953,14.104643361527199,14.351831992334116,14.629107421592133
51.0895,-1.2168,1952,MONTH_1952-08-16,MONTH_1952-07-16,MONTH_1952-06-16,MONTH_1952-05-16,MONTH_1952-04-16,MONTH_1952-03-16,MONTH_1951-09-16,MONTH_1951-08-16,MONTH_1951-07-16,MONTH_1951-06-16,16.144467619243486,16.748272971444493,14.415286374888634,12.89535083498423,9.29075297612994,6.212459312800062,14.131858544412692,14.78761741416072,16.367296031633835,13.667747994863207
50.8849,-0.2126,1959,MONTH_1959-08-16,MONTH_1959-07-16,MONTH_1959-06-16,MONTH_1959-05-16,MONTH_1959-04-16,MONTH_1959-03-16,MONTH_1958-09-16,MONTH_1958-08-16,MONTH_1958-07-16,MONTH_1958-06-16,17.82365670672504,17.652068504355015,15.166712428426306,12.521229903600592,9.690384697797105,7.435015996813222,15.634315699860084,16.030267720855154,15.952362116139486,13.924955138810576
51.762,0.6525,1967,MONTH_1967-08-16,MONTH_1967-07-16,MONTH_1967-06-16,MONTH_1967-05-16,MONTH_1967-04-16,MONTH_1967-03-16,MONTH_1966-09-16,MONTH_1966-08-16,MONTH_1966-07-16,MONTH_1966-06-16,16.508655063742037,18.043779920915593,14.276245353993058,11.185033570705519,7.660251927717665,7.567415700393255,14.69017219476894,15.283981574525697,15.538729167981248,16.052826332634154
50.9575,-0.8628,1972,MONTH_1972-08-16,MONTH_1972-07-16,MONTH_1972-06-16,MONTH_1972-05-16,MONTH_1972-04-16,MONTH_1972-03-16,MONTH_1971-09-16,MONTH_1971-08-16,MONTH_1971-07-16,MONTH_1971-06-16,15.501766556070423,15.828867667499178,11.766186468934215,10.629447107341372,8.613478943239786,7.112087862853115,14.1303224665335,16.11410639874027,17.10643883811793,13.146212069323427
51.3086,-0.0825,1978,MONTH_1978-08-16,MONTH_1978-07-16,MONTH_1978-06-16,MONTH_1978-05-16,MONTH_1978-04-16,MONTH_1978-03-16,MONTH_1977-09-16,MONTH_1977-08-16,MONTH_1977-07-16,MONTH_1977-06-16,15.51996262700351,15.4409073320442,14.239724585739218,11.603579421542134,6.56969213762979,6.781516645698624,13.421487881227545,15.661413095242539,16.377729996744513,12.603380498346315
50.6393,-2.0263,1971,MONTH_1971-08-16,MONTH_1971-07-16,MONTH_1971-06-16,MONTH_1971-05-16,MONTH_1971-04-16,MONTH_1971-03-16,MONTH_1970-09-16,MONTH_1970-08-16,MONTH_1970-07-16,MONTH_1970-06-16,16.07205878890206,17.110210379308796,12.940227926698615,11.440510345216977,7.646015565099669,5.281081646319956,14.602785841625698,15.729688653746361,15.154651337529671,15.776059221789405
53.1871,-0.1792,1932,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,MONTH_1932-05-16,MONTH_1932-04-16,MONTH_1932-03-16,MONTH_1931-09-16,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,17.25269055299886,16.283017317209037,13.428807641167694,10.027761771423798,6.4635517822176345,4.495518773439029,11.890072558136838,13.936962129353303,15.883471065027182,14.473159377997733
53.1464,0.3379,1947,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,MONTH_1947-05-16,MONTH_1947-04-16,MONTH_1947-03-16,MONTH_1946-09-16,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,17.646760886783348,16.949730731464435,15.817246519081587,12.749817199325603,8.241537196665233,3.068883376934638,13.773173588755146,14.711919147848306,16.56608850483287,13.294593089448588
51.1578,-0.6709,1971,MONTH_1971-08-16,MONTH_1971-07-16,MONTH_1971-06-16,MONTH_1971-05-16,MONTH_1971-04-16,MONTH_1971-03-16,MONTH_1970-09-16,MONTH_1970-08-16,MONTH_1970-07-16,MONTH_1970-06-16,15.98655129999394,17.225643957485843,12.999344533897784,11.683520423518543,7.43234323964008,4.746639576728688,14.504586710580783,15.977496989163503,15.393871229321054,16.439686385041444
51.1269,-2.097,1922,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,MONTH_1922-05-16,MONTH_1922-04-16,MONTH_1922-03-16,MONTH_1921-09-16,MONTH_1921-08-16,MONTH_1921-07-16,MONTH_1921-06-16,12.903762123198444,13.195787311630854,13.77133503169517,12.343865270202672,5.458647499848588,4.528578780167406,14.305057147876354,14.8575121456797,18.171566010663977,14.782608762320972
50.8288,-0.3741,1949,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,MONTH_1949-05-16,MONTH_1949-04-16,MONTH_1949-03-16,MONTH_1948-09-16,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,17.383729919283727,17.708759787255055,14.77803360838699,11.032218513223063,9.963185414929974,5.494030845642209,14.214887643104735,15.458650567201785,16.016861089406635,14.631771280936299
50.9263,-1.6155,1963,MONTH_1963-08-16,MONTH_1963-07-16,MONTH_1963-06-16,MONTH_1963-05-16,MONTH_1963-04-16,MONTH_1963-03-16,MONTH_1962-09-16,MONTH_1962-08-16,MONTH_1962-07-16,MONTH_1962-06-16,15.120015779290414,15.580929057118487,15.073927032414446,10.932329563487658,8.946158789671374,6.0959894893910676,13.255562216349677,15.264776747077308,15.607585339002506,13.953370821857543
52.3812,-0.2205,1941,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,MONTH_1941-05-16,MONTH_1941-04-16,MONTH_1941-03-16,MONTH_1940-09-16,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,14.775516722799964,18.083669566833713,15.11264472092056,8.988587976582588,6.862310872536083,5.042265441295914,13.130309600977544,15.772692327954463,15.455815861510963,16.356438406797675
51.6662,-0.9222,1926,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,MONTH_1926-05-16,MONTH_1926-04-16,MONTH_1926-03-16,MONTH_1925-09-16,MONTH_1925-08-16,MONTH_1925-07-16,MONTH_1925-06-16,16.199798388679714,16.451450547073396,13.16371768300201,10.10306834508909,8.793916041280257,6.199838636910606,11.267146046647207,15.201225492541417,16.69960965370894,14.837182498911014
52.405,-0.2413,1924,MONTH_1924-08-16,MONTH_1924-07-16,MONTH_1924-06-16,MONTH_1924-05-16,MONTH_1924-04-16,MONTH_1924-03-16,MONTH_1923-09-16,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,14.544147262294434,15.762619988439681,14.44990590582433,11.880549205259435,7.135984546414707,3.791290087800363,12.57109444895193,15.566191186308082,17.993851886364027,12.341964295572078
51.6662,-0.9222,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,14.30580109434465,14.927973560107448,14.391236553091995,10.976585388771934,7.390139654471455,4.181377052331767,13.51231885018091,15.846198037475421,15.029125347542433,15.096187673499257
52.405,-0.2413,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,16.047446208960757,13.753853694140973,14.396796906564743,13.098385240187229,6.979492498076225,3.7189705722243795,12.511693145690653,16.543714315037246,15.792740935511972,13.063350325466338
51.8274,-0.789,1918,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,MONTH_1918-05-16,MONTH_1918-04-16,MONTH_1918-03-16,MONTH_1917-09-16,MONTH_1917-08-16,MONTH_1917-07-16,MONTH_1917-06-16,16.115393093379545,15.551895286279342,12.909275510685834,12.713561649571968,6.202603916799047,5.570385034924392,14.072858825748906,15.362500563108231,15.814453217418771,15.650475240901663
52.3812,-0.2205,1933,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,MONTH_1933-05-16,MONTH_1933-04-16,MONTH_1933-03-16,MONTH_1932-09-16,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,17.949939371172967,18.243598564536565,15.15120470502696,12.010838427218069,9.027586658239509,7.145370701555124,13.178720379553088,17.545208935062398,16.474388757237886,13.599448204562604
51.829,-0.2167,1932,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,MONTH_1932-05-16,MONTH_1932-04-16,MONTH_1932-03-16,MONTH_1931-09-16,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,17.832892741948967,16.089482567021292,13.628688355544316,10.28982509465652,6.645273666409565,4.046041626528232,11.307792574026385,14.357210622432863,15.345422451629283,14.622458525816839
52.3812,-0.2205,1939,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,MONTH_1939-05-16,MONTH_1939-04-16,MONTH_1939-03-16,MONTH_1938-09-16,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,16.741555873156464,15.641286233638283,13.709794743497401,10.75206502342187,8.636973351396959,5.595721592119049,13.888612410670893,16.270918485776757,15.48358266995346,14.970046752944548
51.829,-0.2167,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,14.357210622432863,15.345422451629283,14.622458525816839,11.149195415940518,7.496993051073938,3.894649447238826,13.711644604010353,16.10370741491833,15.210254830101107,15.120255531341735
52.405,-0.2413,1928,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,MONTH_1928-05-16,MONTH_1928-04-16,MONTH_1928-03-16,MONTH_1927-09-16,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,15.438821989817788,16.77448980688152,13.10761437354885,10.093863620648147,7.904471418013181,6.113099059098397,12.480797340396812,15.884894868920695,15.236306593248438,12.629921271860871
51.829,-0.2167,1927,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,MONTH_1927-05-16,MONTH_1927-04-16,MONTH_1927-03-16,MONTH_1926-09-16,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,15.701211617690152,15.267645028187117,12.618777196021393,11.262088991307769,7.831617022686922,6.9804086713554625,14.92898488915397,16.41445895618453,16.57678851105045,13.345792311206083
52.3812,-0.2205,1943,MONTH_1943-08-16,MONTH_1943-07-16,MONTH_1943-06-16,MONTH_1943-05-16,MONTH_1943-04-16,MONTH_1943-03-16,MONTH_1942-09-16,MONTH_1942-08-16,MONTH_1942-07-16,MONTH_1942-06-16,16.587972071986066,16.555896702237003,14.579542182742879,12.37838064511167,11.034989379673767,6.57154579225933,14.12551417113615,17.00926589910606,15.834730183141868,14.555000731653754
52.405,-0.2413,1926,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,MONTH_1926-05-16,MONTH_1926-04-16,MONTH_1926-03-16,MONTH_1925-09-16,MONTH_1925-08-16,MONTH_1925-07-16,MONTH_1925-06-16,16.40865590908404,16.632673800293727,13.569312957504557,10.102637137807665,9.309407276697776,6.364491716291217,11.610713077750386,15.77462472336111,17.17227718861226,14.346363852833308
52.3812,-0.2205,1934,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,MONTH_1934-05-16,MONTH_1934-04-16,MONTH_1934-03-16,MONTH_1933-09-16,MONTH_1933-08-16,MONTH_1933-07-16,MONTH_1933-06-16,15.81658883715512,17.93174801477619,14.87070115321476,11.30877357203185,7.967261386741153,4.728777293451124,15.29850743760978,17.949939371172967,18.243598564536565,15.15120470502696
50.1891,-5.2523,1959,MONTH_1959-08-16,MONTH_1959-07-16,MONTH_1959-06-16,MONTH_1959-05-16,MONTH_1959-04-16,MONTH_1959-03-16,MONTH_1958-09-16,MONTH_1958-08-16,MONTH_1958-07-16,MONTH_1958-06-16,16.626118390387596,16.252188448548694,14.283941908576162,12.05963321905496,9.349555719587025,8.157977705783676,15.00481515761616,15.223371041266065,14.814561123238354,13.104175740102773
51.4399,0.1543,1922,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,MONTH_1922-05-16,MONTH_1922-04-16,MONTH_1922-03-16,MONTH_1921-09-16,MONTH_1921-08-16,MONTH_1921-07-16,MONTH_1921-06-16,14.190228904135934,14.273925308786044,14.68220377836251,13.46739733494838,6.035585838503521,4.910271838038378,15.160474161847613,16.53306998547896,19.088211392816184,14.823872904106167
51.8642,-2.2382,1962,MONTH_1962-08-16,MONTH_1962-07-16,MONTH_1962-06-16,MONTH_1962-05-16,MONTH_1962-04-16,MONTH_1962-03-16,MONTH_1961-09-16,MONTH_1961-08-16,MONTH_1961-07-16,MONTH_1961-06-16,14.398938492705557,15.071840255883904,13.797871736991164,10.085470927164723,7.577655087736179,2.4886178371288157,15.007180895701975,15.65040867800977,15.363203735293524,14.24170096457168
51.0587,-2.9499,1928,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,MONTH_1928-05-16,MONTH_1928-04-16,MONTH_1928-03-16,MONTH_1927-09-16,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,15.98136378306897,16.792238430647167,13.930919771025819,11.934838927025924,9.109833702113129,6.880103927521313,13.461408636530663,16.148258078210077,16.33088865408518,13.453028933971773
51.0587,-2.9499,1907,MONTH_1907-08-16,MONTH_1907-07-16,MONTH_1907-06-16,MONTH_1907-05-16,MONTH_1907-04-16,MONTH_1907-03-16,MONTH_1906-09-16,MONTH_1906-08-16,MONTH_1906-07-16,MONTH_1906-06-16,15.356999982563952,15.290668753669644,13.013698869464227,11.242902185794943,8.218603791491663,7.181276201580555,14.689521356392437,17.50027866102885,16.21287366904482,14.738236669225996
52.9043,-2.7234,1935,MONTH_1935-08-16,MONTH_1935-07-16,MONTH_1935-06-16,MONTH_1935-05-16,MONTH_1935-04-16,MONTH_1935-03-16,MONTH_1934-09-16,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,15.957442938259112,16.46588636082937,14.506782922008687,9.338222420295944,7.726175499744231,6.269041720516417,13.749721884727233,14.525657982736936,17.686955180642524,14.27450672544568
51.8356,-2.6578,1929,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,MONTH_1929-05-16,MONTH_1929-04-16,MONTH_1929-03-16,MONTH_1928-09-16,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,14.905502295208438,15.665383766426018,12.875546395612686,10.936823997645819,6.7028224012815505,6.004440806068899,12.352552138600794,15.22578328329048,16.322544290923187,13.165585271245629
50.5219,-4.8234,1961,MONTH_1961-08-16,MONTH_1961-07-16,MONTH_1961-06-16,MONTH_1961-05-16,MONTH_1961-04-16,MONTH_1961-03-16,MONTH_1960-09-16,MONTH_1960-08-16,MONTH_1960-07-16,MONTH_1960-06-16,15.715466808526118,15.333180404203425,13.912702345473209,11.373501464665313,10.609917598893286,8.289671841844676,13.717341372915804,15.228058533145923,15.035808652233765,15.258487466760132
51.3313,0.4451,1959,MONTH_1959-08-16,MONTH_1959-07-16,MONTH_1959-06-16,MONTH_1959-05-16,MONTH_1959-04-16,MONTH_1959-03-16,MONTH_1958-09-16,MONTH_1958-08-16,MONTH_1958-07-16,MONTH_1958-06-16,17.726859220666302,17.80168641112187,15.11930125281098,11.68596108422872,9.551073685225274,7.24229612651346,15.325655616526701,16.01975522772968,16.22218540957036,13.832138342276599
51.2484,-0.7558,1949,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,MONTH_1949-05-16,MONTH_1949-04-16,MONTH_1949-03-16,MONTH_1948-09-16,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,17.33934934658342,18.02371799162654,15.216001834831665,11.032048254611656,10.285880190168283,4.984978139118574,14.114020929269923,15.279566503762567,16.097824901761253,14.023492196105781
51.411,-2.7324,1938,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,MONTH_1938-05-16,MONTH_1938-04-16,MONTH_1938-03-16,MONTH_1937-09-16,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,16.184040037078084,15.046210936109283,14.51104393471238,10.925726481324366,8.0639670074045,8.716607684882403,14.030200896968156,17.416153632321944,15.86236008844351,14.581565124741385
51.8959,0.8919,1936,MONTH_1936-08-16,MONTH_1936-07-16,MONTH_1936-06-16,MONTH_1936-05-16,MONTH_1936-04-16,MONTH_1936-03-16,MONTH_1935-09-16,MONTH_1935-08-16,MONTH_1935-07-16,MONTH_1935-06-16,16.276262089933017,15.936857992760729,15.332503530826832,11.621918562690023,6.5816865312675805,7.050425260828758,14.272695738402296,17.464811567413832,17.830776155666797,15.446288750202697
51.0826,-0.5942,1946,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,MONTH_1946-05-16,MONTH_1946-04-16,MONTH_1946-03-16,MONTH_1945-09-16,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,14.856720682542306,16.39626002057785,13.245721690633657,10.765820147534331,9.608280721515701,4.8218173989906745,14.324726258409306,15.891504675054804,16.614512228122184,14.575653940363686
52.802,-4.0403,1916,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,MONTH_1916-05-16,MONTH_1916-04-16,MONTH_1916-03-16,MONTH_1915-09-16,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,15.019933197409106,14.046947467361862,10.810447690464246,9.855021280885197,7.273928940531579,2.575647813734108,13.035653642845459,14.067155552965048,13.417309823619672,13.458660662464823
53.1094,-1.5944,1942,MONTH_1942-08-16,MONTH_1942-07-16,MONTH_1942-06-16,MONTH_1942-05-16,MONTH_1942-04-16,MONTH_1942-03-16,MONTH_1941-09-16,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,15.48944058208854,14.4583283642193,13.60242020380048,10.07963516205374,7.8192996330310045,3.542389679530049,13.450913021926386,13.784089273426785,16.780372215621558,14.088267635063458
50.8266,-4.5437,1914,MONTH_1914-08-16,MONTH_1914-07-16,MONTH_1914-06-16,MONTH_1914-05-16,MONTH_1914-04-16,MONTH_1914-03-16,MONTH_1913-09-16,MONTH_1913-08-16,MONTH_1913-07-16,MONTH_1913-06-16,15.692295295684076,15.058927348823788,13.896908841373415,10.557439121550539,9.776245782237869,6.747443591495066,14.026126957956267,15.6302409527828,14.741813163414406,12.759755338074457
51.1724,-1.2588,1967,MONTH_1967-08-16,MONTH_1967-07-16,MONTH_1967-06-16,MONTH_1967-05-16,MONTH_1967-04-16,MONTH_1967-03-16,MONTH_1966-09-16,MONTH_1966-08-16,MONTH_1966-07-16,MONTH_1966-06-16,15.559698660145514,16.68607979753561,13.80098125954544,10.504440956555422,7.59798719270974,6.8019850901447585,13.779203661091579,14.782594830861138,14.802389463660683,15.115536698035914
51.3222,-0.205,1953,MONTH_1953-08-16,MONTH_1953-07-16,MONTH_1953-06-16,MONTH_1953-05-16,MONTH_1953-04-16,MONTH_1953-03-16,MONTH_1952-09-16,MONTH_1952-08-16,MONTH_1952-07-16,MONTH_1952-06-16,16.7857488853649,15.802365711571271,14.441545228515947,12.915132108826814,8.101505977729337,5.493245483242932,11.441267183015642,16.878427610839967,17.437120127560107,15.302055941520559
50.9843,-1.203,1962,MONTH_1962-08-16,MONTH_1962-07-16,MONTH_1962-06-16,MONTH_1962-05-16,MONTH_1962-04-16,MONTH_1962-03-16,MONTH_1961-09-16,MONTH_1961-08-16,MONTH_1961-07-16,MONTH_1961-06-16,15.043267970141207,15.343841627236543,13.630667441010342,10.063930641931627,7.959823686701753,3.1221072282786158,15.615706006240217,16.212605804123996,16.080501956510318,14.80322721291477
50.8264,-1.7017,1950,MONTH_1950-08-16,MONTH_1950-07-16,MONTH_1950-06-16,MONTH_1950-05-16,MONTH_1950-04-16,MONTH_1950-03-16,MONTH_1949-09-16,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,15.611703427302047,15.993943516606898,15.984052240638439,11.646407829931409,8.11027325422555,7.679231928472462,16.456195829779176,17.17693239420871,17.841311042367263,15.188511654629012
51.1061,-1.9281,1976,MONTH_1976-08-16,MONTH_1976-07-16,MONTH_1976-06-16,MONTH_1976-05-16,MONTH_1976-04-16,MONTH_1976-03-16,MONTH_1975-09-16,MONTH_1975-08-16,MONTH_1975-07-16,MONTH_1975-06-16,17.57597320661035,18.61556823257253,17.30065173232221,11.882136737163213,7.683682933947758,4.730267425851301,13.19439868524674,18.143284664052494,17.203048488766363,14.84488654678738
50.9887,-1.7114,1965,MONTH_1965-08-16,MONTH_1965-07-16,MONTH_1965-06-16,MONTH_1965-05-16,MONTH_1965-04-16,MONTH_1965-03-16,MONTH_1964-09-16,MONTH_1964-08-16,MONTH_1964-07-16,MONTH_1964-06-16,14.930578057985187,14.411383895602407,13.548073698514,11.090531614082117,7.903972734671082,5.323581445758391,14.390933305231803,15.683436917324947,16.40828829814412,13.818667750549759
50.9055,-0.529,1961,MONTH_1961-08-16,MONTH_1961-07-16,MONTH_1961-06-16,MONTH_1961-05-16,MONTH_1961-04-16,MONTH_1961-03-16,MONTH_1960-09-16,MONTH_1960-08-16,MONTH_1960-07-16,MONTH_1960-06-16,16.22992805924502,15.975401220520295,14.829534876890731,11.414444561382652,10.38634698175388,7.741075044615164,13.639902166425955,15.472961421178866,15.431185174255962,15.573624760646432
51.0012,-1.1488,1969,MONTH_1969-08-16,MONTH_1969-07-16,MONTH_1969-06-16,MONTH_1969-05-16,MONTH_1969-04-16,MONTH_1969-03-16,MONTH_1968-09-16,MONTH_1968-08-16,MONTH_1968-07-16,MONTH_1968-06-16,16.723527798553942,17.257257751719813,14.378103059840868,11.541242524184462,8.128326622716237,4.593518284684445,14.376848071298886,15.868763958213883,15.5591800685683,14.929676657865652
51.0722,-1.6484,1966,MONTH_1966-08-16,MONTH_1966-07-16,MONTH_1966-06-16,MONTH_1966-05-16,MONTH_1966-04-16,MONTH_1966-03-16,MONTH_1965-09-16,MONTH_1965-08-16,MONTH_1965-07-16,MONTH_1965-06-16,14.888441035255035,14.84613826629734,15.019283873632382,10.742843138506665,7.868657226500364,6.310508343631582,11.75965260575994,14.869932488099993,14.05922372016131,13.751876886828473
51.027,-0.7733,1963,MONTH_1963-08-16,MONTH_1963-07-16,MONTH_1963-06-16,MONTH_1963-05-16,MONTH_1963-04-16,MONTH_1963-03-16,MONTH_1962-09-16,MONTH_1962-08-16,MONTH_1962-07-16,MONTH_1962-06-16,14.521164927830032,15.133960973614446,14.726064643737544,10.432319430658128,8.369173485160816,5.639983711794221,12.625307456018215,14.770501235958205,15.086242049971206,13.45609792152868
51.1166,-1.4843,1967,MONTH_1967-08-16,MONTH_1967-07-16,MONTH_1967-06-16,MONTH_1967-05-16,MONTH_1967-04-16,MONTH_1967-03-16,MONTH_1966-09-16,MONTH_1966-08-16,MONTH_1966-07-16,MONTH_1966-06-16,15.952396023654376,17.007498461131078,14.221006000217702,10.823277175423069,8.051160523732202,7.084830590214653,14.158341980872482,15.283017986633952,15.203302602743529,15.374320749742889
51.0628,-1.3861,1967,MONTH_1967-08-16,MONTH_1967-07-16,MONTH_1967-06-16,MONTH_1967-05-16,MONTH_1967-04-16,MONTH_1967-03-16,MONTH_1966-09-16,MONTH_1966-08-16,MONTH_1966-07-16,MONTH_1966-06-16,15.952396023654376,17.007498461131078,14.221006000217702,10.823277175423069,8.051160523732202,7.084830590214653,14.158341980872482,15.283017986633952,15.203302602743529,15.374320749742889
51.3222,-0.205,1958,MONTH_1958-08-16,MONTH_1958-07-16,MONTH_1958-06-16,MONTH_1958-05-16,MONTH_1958-04-16,MONTH_1958-03-16,MONTH_1957-09-16,MONTH_1957-08-16,MONTH_1957-07-16,MONTH_1957-06-16,16.31033632991107,16.447436423477455,14.146605410307897,11.781447388984335,7.3905950573488415,3.908387721524322,13.259630170815722,16.036398447969244,17.43682706967059,15.939935913865796
