CTYUA23NM,MidDate,Year,Month,MidDay,MeanTemp
Hartlepool,1928-10-16,1928,10,16,8.586392
Hartlepool,1928-11-16,1928,11,16,6.777896
Hartlepool,1928-12-16,1928,12,16,2.539251
Hartlepool,1929-01-16,1929,1,16,1.297398
Hartlepool,1929-02-16,1929,2,16,-0.556881
Hartlepool,1929-03-16,1929,3,16,5.8456
Hartlepool,1929-04-16,1929,4,16,5.022701
Hartlepool,1929-05-16,1929,5,16,9.786002
Hartlepool,1929-06-16,1929,6,16,12.029822
Hartlepool,1929-07-16,1929,7,16,14.627805
Hartlepool,1929-08-16,1929,8,16,13.9684
Hartlepool,1929-09-16,1929,9,16,13.77659
Hartlepool,1929-10-16,1929,10,16,8.454562
Hartlepool,1929-11-16,1929,11,16,5.569636
Hartlepool,1929-12-16,1929,12,16,4.335159
Hartlepool,1930-01-16,1930,1,16,4.047982
Hartlepool,1930-02-16,1930,2,16,1.896268
Hartlepool,1930-03-16,1930,3,16,4.112121
Hartlepool,1930-04-16,1930,4,16,6.845457
Hartlepool,1930-05-16,1930,5,16,8.836965
Hartlepool,1930-06-16,1930,6,16,13.668024
Hartlepool,1930-07-16,1930,7,16,14.07078
Hartlepool,1930-08-16,1930,8,16,14.800305
Hartlepool,1930-09-16,1930,9,16,12.298002
Hartlepool,1930-10-16,1930,10,16,9.178879
Hartlepool,1930-11-16,1930,11,16,5.039401
Hartlepool,1930-12-16,1930,12,16,3.164376
Hartlepool,1931-01-16,1931,1,16,2.441609
Hartlepool,1931-02-16,1931,2,16,2.723323
Hartlepool,1931-03-16,1931,3,16,2.704895
Hartlepool,1931-04-16,1931,4,16,6.640934
Hartlepool,1931-05-16,1931,5,16,9.742043
Hartlepool,1931-06-16,1931,6,16,12.385173
Hartlepool,1931-07-16,1931,7,16,14.424895
Hartlepool,1931-08-16,1931,8,16,12.637128
Hartlepool,1931-09-16,1931,9,16,10.611268
Hartlepool,1931-10-16,1931,10,16,8.187122
Hartlepool,1931-11-16,1931,11,16,6.378958
Hartlepool,1931-12-16,1931,12,16,4.275395
Hartlepool,1932-01-16,1932,1,16,5.115966
Hartlepool,1932-02-16,1932,2,16,3.80575
Hartlepool,1932-03-16,1932,3,16,4.138966
Hartlepool,1932-04-16,1932,4,16,5.573253
Hartlepool,1932-05-16,1932,5,16,8.687755
Hartlepool,1932-06-16,1932,6,16,12.089299
Hartlepool,1932-07-16,1932,7,16,14.772994
Hartlepool,1932-08-16,1932,8,16,15.067254
Hartlepool,1932-09-16,1932,9,16,11.755713
Hartlepool,1932-10-16,1932,10,16,7.593636
Hartlepool,1932-11-16,1932,11,16,5.816167
Hartlepool,1932-12-16,1932,12,16,5.349826
Hartlepool,1933-01-16,1933,1,16,1.772656
Hartlepool,1933-02-16,1933,2,16,3.554341
Hartlepool,1933-03-16,1933,3,16,6.323244
Hartlepool,1933-04-16,1933,4,16,8.203941
Hartlepool,1933-05-16,1933,5,16,10.084861
Hartlepool,1933-06-16,1933,6,16,13.780416
Hartlepool,1933-07-16,1933,7,16,16.565144
Hartlepool,1933-08-16,1933,8,16,16.344503
Hartlepool,1933-09-16,1933,9,16,13.563076
Hartlepool,1933-10-16,1933,10,16,9.298606
Hartlepool,1933-11-16,1933,11,16,5.502392
Hartlepool,1933-12-16,1933,12,16,2.2344
Hartlepool,1934-01-16,1934,1,16,3.987599
Hartlepool,1934-02-16,1934,2,16,4.788818
Hartlepool,1934-03-16,1934,3,16,4.206563
Hartlepool,1934-04-16,1934,4,16,6.600242
Hartlepool,1934-05-16,1934,5,16,10.08305
Hartlepool,1934-06-16,1934,6,16,13.236173
Hartlepool,1934-07-16,1934,7,16,16.468042
Hartlepool,1934-08-16,1934,8,16,14.141599
Hartlepool,1934-09-16,1934,9,16,13.18399
Hartlepool,1934-10-16,1934,10,16,9.637932
Hartlepool,1934-11-16,1934,11,16,5.790096
Hartlepool,1934-12-16,1934,12,16,6.498145
Hartlepool,1935-01-16,1935,1,16,3.910033
Hartlepool,1935-02-16,1935,2,16,4.885261
Hartlepool,1935-03-16,1935,3,16,6.225201
Hartlepool,1935-04-16,1935,4,16,6.640741
Hartlepool,1935-05-16,1935,5,16,8.021802
Hartlepool,1935-06-16,1935,6,16,13.633895
Hartlepool,1935-07-16,1935,7,16,15.947634
Hartlepool,1935-08-16,1935,8,16,15.747186
Hartlepool,1935-09-16,1935,9,16,12.162144
Hartlepool,1935-10-16,1935,10,16,8.453178
Hartlepool,1935-11-16,1935,11,16,5.867589
Hartlepool,1935-12-16,1935,12,16,2.292534
Hartlepool,1936-01-16,1936,1,16,2.713591
Hartlepool,1936-02-16,1936,2,16,1.444787
Hartlepool,1936-03-16,1936,3,16,5.725679
Hartlepool,1936-04-16,1936,4,16,5.480494
Hartlepool,1936-05-16,1936,5,16,9.569691
Hartlepool,1936-06-16,1936,6,16,12.836344
Hartlepool,1936-07-16,1936,7,16,14.879179
Hartlepool,1936-08-16,1936,8,16,15.473366
Hartlepool,1936-09-16,1936,9,16,13.706934
Hartlepool,1936-10-16,1936,10,16,8.84046
Hartlepool,1936-11-16,1936,11,16,5.016224
Hartlepool,1936-12-16,1936,12,16,4.378936
Hartlepool,1937-01-16,1937,1,16,4.104852
Hartlepool,1937-02-16,1937,2,16,3.878286
Hartlepool,1937-03-16,1937,3,16,2.359763
Hartlepool,1937-04-16,1937,4,16,7.502259
Hartlepool,1937-05-16,1937,5,16,10.832915
Hartlepool,1937-06-16,1937,6,16,13.040314
Hartlepool,1937-07-16,1937,7,16,15.303885
Hartlepool,1937-08-16,1937,8,16,15.478402
Hartlepool,1937-09-16,1937,9,16,12.145786
Hartlepool,1937-10-16,1937,10,16,9.502253
Hartlepool,1937-11-16,1937,11,16,5.373091
Hartlepool,1937-12-16,1937,12,16,2.062712
Hartlepool,1938-01-16,1938,1,16,4.992296
Hartlepool,1938-02-16,1938,2,16,4.791877
Hartlepool,1938-03-16,1938,3,16,9.371168
Hartlepool,1938-04-16,1938,4,16,7.073945
Hartlepool,1938-05-16,1938,5,16,9.356847
Hartlepool,1938-06-16,1938,6,16,13.126343
Hartlepool,1938-07-16,1938,7,16,14.053459
Hartlepool,1938-08-16,1938,8,16,14.349143
Hartlepool,1938-09-16,1938,9,16,12.736134
Hartlepool,1938-10-16,1938,10,16,9.576264
Hartlepool,1938-11-16,1938,11,16,7.903523
Hartlepool,1938-12-16,1938,12,16,3.70599
Hartlepool,1939-01-16,1939,1,16,2.873055
Hartlepool,1939-02-16,1939,2,16,5.058512
Hartlepool,1939-03-16,1939,3,16,5.229024
Hartlepool,1939-04-16,1939,4,16,7.616505
Hartlepool,1939-05-16,1939,5,16,10.241948
Hartlepool,1939-06-16,1939,6,16,12.910531
Hartlepool,1939-07-16,1939,7,16,14.485278
Hartlepool,1939-08-16,1939,8,16,15.326013
Hartlepool,1939-09-16,1939,9,16,13.039165
Hartlepool,1939-10-16,1939,10,16,7.767104
Hartlepool,1939-11-16,1939,11,16,7.102098
Hartlepool,1939-12-16,1939,12,16,3.226671
Hartlepool,1940-01-16,1940,1,16,-1.630061
Hartlepool,1940-02-16,1940,2,16,1.341845
Hartlepool,1940-03-16,1940,3,16,5.302627
Hartlepool,1940-04-16,1940,4,16,6.613911
Hartlepool,1940-05-16,1940,5,16,10.780421
Hartlepool,1940-06-16,1940,6,16,15.362085
Hartlepool,1940-07-16,1940,7,16,13.818351
Hartlepool,1940-08-16,1940,8,16,14.046059
Hartlepool,1940-09-16,1940,9,16,11.601904
Hartlepool,1940-10-16,1940,10,16,8.808914
Hartlepool,1940-11-16,1940,11,16,6.061954
Hartlepool,1940-12-16,1940,12,16,3.756901
Hartlepool,1941-01-16,1941,1,16,-0.392391
Hartlepool,1941-02-16,1941,2,16,1.609092
Hartlepool,1941-03-16,1941,3,16,3.52913
Hartlepool,1941-04-16,1941,4,16,5.378313
Hartlepool,1941-05-16,1941,5,16,7.907574
Hartlepool,1941-06-16,1941,6,16,13.271338
Hartlepool,1941-07-16,1941,7,16,16.228043
Hartlepool,1941-08-16,1941,8,16,13.877463
Hartlepool,1941-09-16,1941,9,16,13.976595
Hartlepool,1941-10-16,1941,10,16,9.509718
Hartlepool,1941-11-16,1941,11,16,5.565773
Hartlepool,1941-12-16,1941,12,16,5.136414
Hartlepool,1942-01-16,1942,1,16,0.400723
Hartlepool,1942-02-16,1942,2,16,-0.364871
Hartlepool,1942-03-16,1942,3,16,3.581935
Hartlepool,1942-04-16,1942,4,16,7.291299
Hartlepool,1942-05-16,1942,5,16,9.485488
Hartlepool,1942-06-16,1942,6,16,12.999245
Hartlepool,1942-07-16,1942,7,16,14.157824
Hartlepool,1942-08-16,1942,8,16,15.212779
Hartlepool,1942-09-16,1942,9,16,12.48294
Hartlepool,1942-10-16,1942,10,16,9.878645
Hartlepool,1942-11-16,1942,11,16,4.887598
Hartlepool,1942-12-16,1942,12,16,5.114207
Hartlepool,1943-01-16,1943,1,16,3.057936
Hartlepool,1943-02-16,1943,2,16,5.433533
Hartlepool,1943-03-16,1943,3,16,6.099146
Hartlepool,1943-04-16,1943,4,16,9.451189
Hartlepool,1943-05-16,1943,5,16,10.233284
Hartlepool,1943-06-16,1943,6,16,13.17038
Hartlepool,1943-07-16,1943,7,16,14.238458
Hartlepool,1943-08-16,1943,8,16,14.203321
Hartlepool,1943-09-16,1943,9,16,11.898151
Hartlepool,1943-10-16,1943,10,16,9.552379
Hartlepool,1943-11-16,1943,11,16,5.31987
Hartlepool,1943-12-16,1943,12,16,3.647098
Hartlepool,1944-01-16,1944,1,16,5.010673
Hartlepool,1944-02-16,1944,2,16,3.373079
Hartlepool,1944-03-16,1944,3,16,4.887077
Hartlepool,1944-04-16,1944,4,16,8.693879
Hartlepool,1944-05-16,1944,5,16,9.832554
Hartlepool,1944-06-16,1944,6,16,11.936884
Hartlepool,1944-07-16,1944,7,16,14.748293
Hartlepool,1944-08-16,1944,8,16,15.412448
Hartlepool,1944-09-16,1944,9,16,11.204695
Hartlepool,1944-10-16,1944,10,16,8.228725
Hartlepool,1944-11-16,1944,11,16,5.034535
Hartlepool,1944-12-16,1944,12,16,3.15309
Hartlepool,1945-01-16,1945,1,16,0.112608
Hartlepool,1945-02-16,1945,2,16,6.318899
Hartlepool,1945-03-16,1945,3,16,7.585635
Hartlepool,1945-04-16,1945,4,16,8.633867
Hartlepool,1945-05-16,1945,5,16,10.370973
Hartlepool,1945-06-16,1945,6,16,13.338091
Hartlepool,1945-07-16,1945,7,16,15.886772
Hartlepool,1945-08-16,1945,8,16,14.446643
Hartlepool,1945-09-16,1945,9,16,13.184216
Hartlepool,1945-10-16,1945,10,16,10.800073
Hartlepool,1945-11-16,1945,11,16,7.015905
Hartlepool,1945-12-16,1945,12,16,4.10957
Hartlepool,1946-01-16,1946,1,16,2.170117
Hartlepool,1946-02-16,1946,2,16,5.008134
Hartlepool,1946-03-16,1946,3,16,4.868166
Hartlepool,1946-04-16,1946,4,16,8.995487
Hartlepool,1946-05-16,1946,5,16,8.762165
Hartlepool,1946-06-16,1946,6,16,12.192435
Hartlepool,1946-07-16,1946,7,16,15.218539
Hartlepool,1946-08-16,1946,8,16,13.486653
Hartlepool,1946-09-16,1946,9,16,12.516767
Hartlepool,1946-10-16,1946,10,16,8.680915
Hartlepool,1946-11-16,1946,11,16,7.129526
Hartlepool,1946-12-16,1946,12,16,2.894204
Hartlepool,1947-01-16,1947,1,16,1.958449
Hartlepool,1947-02-16,1947,2,16,-1.284862
Hartlepool,1947-03-16,1947,3,16,1.572854
Hartlepool,1947-04-16,1947,4,16,7.358288
Hartlepool,1947-05-16,1947,5,16,11.134331
Hartlepool,1947-06-16,1947,6,16,14.009974
Hartlepool,1947-07-16,1947,7,16,15.596478
Hartlepool,1947-08-16,1947,8,16,16.470781
Hartlepool,1947-09-16,1947,9,16,13.743785
Hartlepool,1947-10-16,1947,10,16,10.466485
Hartlepool,1947-11-16,1947,11,16,5.708539
Hartlepool,1947-12-16,1947,12,16,4.448607
Hartlepool,1948-01-16,1948,1,16,3.637517
Hartlepool,1948-02-16,1948,2,16,4.122574
Hartlepool,1948-03-16,1948,3,16,7.256357
Hartlepool,1948-04-16,1948,4,16,8.047477
Hartlepool,1948-05-16,1948,5,16,9.346972
Hartlepool,1948-06-16,1948,6,16,11.964885
Hartlepool,1948-07-16,1948,7,16,14.548418
Hartlepool,1948-08-16,1948,8,16,13.574189
Hartlepool,1948-09-16,1948,9,16,12.78103
Hartlepool,1948-10-16,1948,10,16,9.41852
Hartlepool,1948-11-16,1948,11,16,6.324402
Hartlepool,1948-12-16,1948,12,16,4.221354
Hartlepool,1949-01-16,1949,1,16,4.399036
Hartlepool,1949-02-16,1949,2,16,4.875494
Hartlepool,1949-03-16,1949,3,16,4.335673
Hartlepool,1949-04-16,1949,4,16,9.462134
Hartlepool,1949-05-16,1949,5,16,10.028723
Hartlepool,1949-06-16,1949,6,16,13.109173
Hartlepool,1949-07-16,1949,7,16,15.690137
Hartlepool,1949-08-16,1949,8,16,15.566695
Hartlepool,1949-09-16,1949,9,16,14.955736
Hartlepool,1949-10-16,1949,10,16,10.6925
Hartlepool,1949-11-16,1949,11,16,5.801622
Hartlepool,1949-12-16,1949,12,16,4.965095
Hartlepool,1950-01-16,1950,1,16,3.768662
Hartlepool,1950-02-16,1950,2,16,3.785564
Hartlepool,1950-03-16,1950,3,16,6.758955
Hartlepool,1950-04-16,1950,4,16,6.391237
Hartlepool,1950-05-16,1950,5,16,9.152576
Hartlepool,1950-06-16,1950,6,16,14.855509
Hartlepool,1950-07-16,1950,7,16,15.09053
Hartlepool,1950-08-16,1950,8,16,14.426468
Hartlepool,1950-09-16,1950,9,16,11.839063
Hartlepool,1950-10-16,1950,10,16,9.057049
Hartlepool,1950-11-16,1950,11,16,4.761986
Hartlepool,1950-12-16,1950,12,16,0.640981
Hartlepool,1951-01-16,1951,1,16,2.502042
Hartlepool,1951-02-16,1951,2,16,2.69211
Hartlepool,1951-03-16,1951,3,16,3.104421
Hartlepool,1951-04-16,1951,4,16,5.689962
Hartlepool,1951-05-16,1951,5,16,7.916227
Hartlepool,1951-06-16,1951,6,16,11.809336
Hartlepool,1951-07-16,1951,7,16,15.210458
Hartlepool,1951-08-16,1951,8,16,13.812975
Hartlepool,1951-09-16,1951,9,16,12.937662
Hartlepool,1951-10-16,1951,10,16,9.256985
Hartlepool,1951-11-16,1951,11,16,7.513185
Hartlepool,1951-12-16,1951,12,16,4.158977
Hartlepool,1952-01-16,1952,1,16,1.423181
Hartlepool,1952-02-16,1952,2,16,3.149499
Hartlepool,1952-03-16,1952,3,16,5.285686
Hartlepool,1952-04-16,1952,4,16,8.256764
Hartlepool,1952-05-16,1952,5,16,11.692078
Hartlepool,1952-06-16,1952,6,16,13.26068
Hartlepool,1952-07-16,1952,7,16,15.509112
Hartlepool,1952-08-16,1952,8,16,14.991502
Hartlepool,1952-09-16,1952,9,16,10.184757
Hartlepool,1952-10-16,1952,10,16,8.285398
Hartlepool,1952-11-16,1952,11,16,3.670883
Hartlepool,1952-12-16,1952,12,16,2.372555
Hartlepool,1953-01-16,1953,1,16,3.670876
Hartlepool,1953-02-16,1953,2,16,4.462429
Hartlepool,1953-03-16,1953,3,16,5.9286
Hartlepool,1953-04-16,1953,4,16,5.814916
Hartlepool,1953-05-16,1953,5,16,11.450868
Hartlepool,1953-06-16,1953,6,16,12.158501
Hartlepool,1953-07-16,1953,7,16,14.464636
Hartlepool,1953-08-16,1953,8,16,15.10932
Hartlepool,1953-09-16,1953,9,16,13.186381
Hartlepool,1953-10-16,1953,10,16,8.766579
Hartlepool,1953-11-16,1953,11,16,7.576946
Hartlepool,1953-12-16,1953,12,16,5.777798
Hartlepool,1954-01-16,1954,1,16,2.402777
Hartlepool,1954-02-16,1954,2,16,1.237205
Hartlepool,1954-03-16,1954,3,16,4.443691
Hartlepool,1954-04-16,1954,4,16,6.717955
Hartlepool,1954-05-16,1954,5,16,9.892976
Hartlepool,1954-06-16,1954,6,16,12.063783
Hartlepool,1954-07-16,1954,7,16,13.272188
Hartlepool,1954-08-16,1954,8,16,13.31741
Hartlepool,1954-09-16,1954,9,16,11.378407
Hartlepool,1954-10-16,1954,10,16,10.622242
Hartlepool,1954-11-16,1954,11,16,5.936667
Hartlepool,1954-12-16,1954,12,16,5.491737
Hartlepool,1955-01-16,1955,1,16,1.654577
Hartlepool,1955-02-16,1955,2,16,0.333919
Hartlepool,1955-03-16,1955,3,16,2.562953
Hartlepool,1955-04-16,1955,4,16,8.411515
Hartlepool,1955-05-16,1955,5,16,8.080572
Hartlepool,1955-06-16,1955,6,16,11.73345
Hartlepool,1955-07-16,1955,7,16,15.878388
Hartlepool,1955-08-16,1955,8,16,16.031738
Hartlepool,1955-09-16,1955,9,16,13.309851
Hartlepool,1955-10-16,1955,10,16,8.512964
Hartlepool,1955-11-16,1955,11,16,6.639615
Hartlepool,1955-12-16,1955,12,16,4.2184990000000004
Hartlepool,1956-01-16,1956,1,16,2.144604
Hartlepool,1956-02-16,1956,2,16,0.080306
Hartlepool,1956-03-16,1956,3,16,4.890333
Hartlepool,1956-04-16,1956,4,16,5.173127
Hartlepool,1956-05-16,1956,5,16,10.716297
Hartlepool,1956-06-16,1956,6,16,11.760559
Hartlepool,1956-07-16,1956,7,16,14.391355
Hartlepool,1956-08-16,1956,8,16,12.020759
Hartlepool,1956-09-16,1956,9,16,12.880584
Hartlepool,1956-10-16,1956,10,16,9.113297
Hartlepool,1956-11-16,1956,11,16,5.71462
Hartlepool,1956-12-16,1956,12,16,4.939466
Hartlepool,1957-01-16,1957,1,16,4.795713
Hartlepool,1957-02-16,1957,2,16,3.481348
Hartlepool,1957-03-16,1957,3,16,7.841411
Hartlepool,1957-04-16,1957,4,16,7.308025
Hartlepool,1957-05-16,1957,5,16,8.999702
Hartlepool,1957-06-16,1957,6,16,13.161253
Hartlepool,1957-07-16,1957,7,16,15.056849
Hartlepool,1957-08-16,1957,8,16,14.073986
Hartlepool,1957-09-16,1957,9,16,11.233747
Hartlepool,1957-10-16,1957,10,16,9.691803
Hartlepool,1957-11-16,1957,11,16,6.241609
Hartlepool,1957-12-16,1957,12,16,3.728094
Hartlepool,1958-01-16,1958,1,16,1.933812
Hartlepool,1958-02-16,1958,2,16,2.963519
Hartlepool,1958-03-16,1958,3,16,2.231335
Hartlepool,1958-04-16,1958,4,16,6.5339410000000004
Hartlepool,1958-05-16,1958,5,16,9.359406
Hartlepool,1958-06-16,1958,6,16,11.843574
Hartlepool,1958-07-16,1958,7,16,14.345047
Hartlepool,1958-08-16,1958,8,16,14.829608
Hartlepool,1958-09-16,1958,9,16,13.658093
Hartlepool,1958-10-16,1958,10,16,9.749275
Hartlepool,1958-11-16,1958,11,16,5.397388
Hartlepool,1958-12-16,1958,12,16,3.861096
Hartlepool,1959-01-16,1959,1,16,0.551312
Hartlepool,1959-02-16,1959,2,16,4.103745
Hartlepool,1959-03-16,1959,3,16,6.24664
Hartlepool,1959-04-16,1959,4,16,8.175476
Hartlepool,1959-05-16,1959,5,16,10.593202
Hartlepool,1959-06-16,1959,6,16,13.624931
Hartlepool,1959-07-16,1959,7,16,15.770288
Hartlepool,1959-08-16,1959,8,16,15.854482
Hartlepool,1959-09-16,1959,9,16,13.266223
Hartlepool,1959-10-16,1959,10,16,11.233545
Hartlepool,1959-11-16,1959,11,16,6.343673
Hartlepool,1959-12-16,1959,12,16,4.779018
Hartlepool,1960-01-16,1960,1,16,3.139214
Hartlepool,1960-02-16,1960,2,16,2.846157
Hartlepool,1960-03-16,1960,3,16,4.789995
Hartlepool,1960-04-16,1960,4,16,8.137584
Hartlepool,1960-05-16,1960,5,16,10.956327
Hartlepool,1960-06-16,1960,6,16,14.400473
Hartlepool,1960-07-16,1960,7,16,13.874755
Hartlepool,1960-08-16,1960,8,16,13.718998
Hartlepool,1960-09-16,1960,9,16,12.280192
Hartlepool,1960-10-16,1960,10,16,9.498755
Hartlepool,1960-11-16,1960,11,16,5.575023
Hartlepool,1960-12-16,1960,12,16,3.176185
Hartlepool,1961-01-16,1961,1,16,2.522556
Hartlepool,1961-02-16,1961,2,16,5.669783
Hartlepool,1961-03-16,1961,3,16,7.800087
Hartlepool,1961-04-16,1961,4,16,8.118217
Hartlepool,1961-05-16,1961,5,16,9.546132
Hartlepool,1961-06-16,1961,6,16,13.231229
Hartlepool,1961-07-16,1961,7,16,13.473943
Hartlepool,1961-08-16,1961,8,16,14.117723
Hartlepool,1961-09-16,1961,9,16,13.747516
Hartlepool,1961-10-16,1961,10,16,9.604372
Hartlepool,1961-11-16,1961,11,16,5.325157
Hartlepool,1961-12-16,1961,12,16,1.152297
Hartlepool,1962-01-16,1962,1,16,3.466213
Hartlepool,1962-02-16,1962,2,16,4.031116
Hartlepool,1962-03-16,1962,3,16,1.77639
Hartlepool,1962-04-16,1962,4,16,6.439756
Hartlepool,1962-05-16,1962,5,16,9.182668
Hartlepool,1962-06-16,1962,6,16,12.330188
Hartlepool,1962-07-16,1962,7,16,12.908676
Hartlepool,1962-08-16,1962,8,16,13.187149
Hartlepool,1962-09-16,1962,9,16,11.662601
Hartlepool,1962-10-16,1962,10,16,9.690447
Hartlepool,1962-11-16,1962,11,16,4.475708
Hartlepool,1962-12-16,1962,12,16,1.35163
Hartlepool,1963-01-16,1963,1,16,-0.371772
Hartlepool,1963-02-16,1963,2,16,-1.257295
Hartlepool,1963-03-16,1963,3,16,4.613613
Hartlepool,1963-04-16,1963,4,16,7.119557
Hartlepool,1963-05-16,1963,5,16,9.258453
Hartlepool,1963-06-16,1963,6,16,12.849014
Hartlepool,1963-07-16,1963,7,16,13.632183
Hartlepool,1963-08-16,1963,8,16,12.869004
Hartlepool,1963-09-16,1963,9,16,11.844646
Hartlepool,1963-10-16,1963,10,16,9.853008
Hartlepool,1963-11-16,1963,11,16,6.63354
Hartlepool,1963-12-16,1963,12,16,2.857726
Hartlepool,1964-01-16,1964,1,16,3.165813
Hartlepool,1964-02-16,1964,2,16,3.61043
Hartlepool,1964-03-16,1964,3,16,3.003155
Hartlepool,1964-04-16,1964,4,16,8.238917
Hartlepool,1964-05-16,1964,5,16,11.606295
Hartlepool,1964-06-16,1964,6,16,12.545776
Hartlepool,1964-07-16,1964,7,16,14.500279
Hartlepool,1964-08-16,1964,8,16,14.184368
Hartlepool,1964-09-16,1964,9,16,12.882175
Hartlepool,1964-10-16,1964,10,16,8.188262
Hartlepool,1964-11-16,1964,11,16,6.377558
Hartlepool,1964-12-16,1964,12,16,2.314021
Hartlepool,1965-01-16,1965,1,16,2.519706
Hartlepool,1965-02-16,1965,2,16,3.317486
Hartlepool,1965-03-16,1965,3,16,3.659401
Hartlepool,1965-04-16,1965,4,16,7.003425
Hartlepool,1965-05-16,1965,5,16,10.018578
Hartlepool,1965-06-16,1965,6,16,13.146085
Hartlepool,1965-07-16,1965,7,16,12.195336
Hartlepool,1965-08-16,1965,8,16,13.261671
Hartlepool,1965-09-16,1965,9,16,11.697482
Hartlepool,1965-10-16,1965,10,16,9.985972
Hartlepool,1965-11-16,1965,11,16,3.40397
Hartlepool,1965-12-16,1965,12,16,2.611133
Hartlepool,1966-01-16,1966,1,16,1.873478
Hartlepool,1966-02-16,1966,2,16,3.583378
Hartlepool,1966-03-16,1966,3,16,6.021218
Hartlepool,1966-04-16,1966,4,16,5.11975
Hartlepool,1966-05-16,1966,5,16,9.936791
Hartlepool,1966-06-16,1966,6,16,13.768184
Hartlepool,1966-07-16,1966,7,16,13.719303
Hartlepool,1966-08-16,1966,8,16,13.261436
Hartlepool,1966-09-16,1966,9,16,12.890879
Hartlepool,1966-10-16,1966,10,16,9.036278
Hartlepool,1966-11-16,1966,11,16,5.066792
Hartlepool,1966-12-16,1966,12,16,3.686662
Hartlepool,1967-01-16,1967,1,16,3.257985
Hartlepool,1967-02-16,1967,2,16,4.820346
Hartlepool,1967-03-16,1967,3,16,6.299525
Hartlepool,1967-04-16,1967,4,16,7.052907
Hartlepool,1967-05-16,1967,5,16,8.512614
Hartlepool,1967-06-16,1967,6,16,12.596544
Hartlepool,1967-07-16,1967,7,16,14.975308
Hartlepool,1967-08-16,1967,8,16,14.344053
Hartlepool,1967-09-16,1967,9,16,12.371441
Hartlepool,1967-10-16,1967,10,16,9.416207
Hartlepool,1967-11-16,1967,11,16,4.517563
Hartlepool,1967-12-16,1967,12,16,3.562418
Hartlepool,1968-01-16,1968,1,16,3.521725
Hartlepool,1968-02-16,1968,2,16,1.340914
Hartlepool,1968-03-16,1968,3,16,5.77597
Hartlepool,1968-04-16,1968,4,16,7.019388
Hartlepool,1968-05-16,1968,5,16,7.93184
Hartlepool,1968-06-16,1968,6,16,13.197051
Hartlepool,1968-07-16,1968,7,16,13.000216
Hartlepool,1968-08-16,1968,8,16,13.945662
Hartlepool,1968-09-16,1968,9,16,12.697111
Hartlepool,1968-10-16,1968,10,16,11.338673
Hartlepool,1968-11-16,1968,11,16,5.885655
Hartlepool,1968-12-16,1968,12,16,2.656176
Hartlepool,1969-01-16,1969,1,16,4.002945
Hartlepool,1969-02-16,1969,2,16,0.041591
Hartlepool,1969-03-16,1969,3,16,2.156811
Hartlepool,1969-04-16,1969,4,16,6.008723
Hartlepool,1969-05-16,1969,5,16,9.193735
Hartlepool,1969-06-16,1969,6,16,12.657187
Hartlepool,1969-07-16,1969,7,16,15.637938
Hartlepool,1969-08-16,1969,8,16,15.234226
Hartlepool,1969-09-16,1969,9,16,13.104927
Hartlepool,1969-10-16,1969,10,16,11.950316
Hartlepool,1969-11-16,1969,11,16,3.769835
Hartlepool,1969-12-16,1969,12,16,2.576584
Hartlepool,1970-01-16,1970,1,16,2.477845
Hartlepool,1970-02-16,1970,2,16,1.80678
Hartlepool,1970-03-16,1970,3,16,3.2657
Hartlepool,1970-04-16,1970,4,16,5.55914
Hartlepool,1970-05-16,1970,5,16,10.814817
Hartlepool,1970-06-16,1970,6,16,14.024614
Hartlepool,1970-07-16,1970,7,16,14.255979
Hartlepool,1970-08-16,1970,8,16,14.973364
Hartlepool,1970-09-16,1970,9,16,13.483776
Hartlepool,1970-10-16,1970,10,16,9.821252
Hartlepool,1970-11-16,1970,11,16,5.82364
Hartlepool,1970-12-16,1970,12,16,4.050728
Hartlepool,1971-01-16,1971,1,16,3.617466
Hartlepool,1971-02-16,1971,2,16,4.272975
Hartlepool,1971-03-16,1971,3,16,4.651528
Hartlepool,1971-04-16,1971,4,16,6.590224
Hartlepool,1971-05-16,1971,5,16,10.340064
Hartlepool,1971-06-16,1971,6,16,10.646663
Hartlepool,1971-07-16,1971,7,16,15.282365
Hartlepool,1971-08-16,1971,8,16,14.14191
Hartlepool,1971-09-16,1971,9,16,13.261848
Hartlepool,1971-10-16,1971,10,16,10.378677
Hartlepool,1971-11-16,1971,11,16,5.32384
Hartlepool,1971-12-16,1971,12,16,6.279682
Hartlepool,1972-01-16,1972,1,16,3.158233
Hartlepool,1972-02-16,1972,2,16,3.357508
Hartlepool,1972-03-16,1972,3,16,5.171116
Hartlepool,1972-04-16,1972,4,16,7.746109
Hartlepool,1972-05-16,1972,5,16,9.752094
Hartlepool,1972-06-16,1972,6,16,11.089538
Hartlepool,1972-07-16,1972,7,16,14.006252
Hartlepool,1972-08-16,1972,8,16,13.996221
Hartlepool,1972-09-16,1972,9,16,10.708411
Hartlepool,1972-10-16,1972,10,16,9.623891
Hartlepool,1972-11-16,1972,11,16,5.244131
Hartlepool,1972-12-16,1972,12,16,4.302538
Hartlepool,1973-01-16,1973,1,16,3.989467
Hartlepool,1973-02-16,1973,2,16,4.075432
Hartlepool,1973-03-16,1973,3,16,6.208371
Hartlepool,1973-04-16,1973,4,16,5.88784
Hartlepool,1973-05-16,1973,5,16,9.913041
